drug_id,receptor_id,pdb_id,pose_id,vina_score_kcal_mol,vina_seed,exhaustiveness,num_modes,pose_pdbqt,pose_pdb,status,rank,energy_range,docking_box,receptor_structure_id,ligand_preparation_method
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,1,-7.067,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_01.pdb,docked,1,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,2,-7.063,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_02.pdb,docked,2,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,3,-6.988,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_03.pdb,docked,3,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,4,-6.877,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_04.pdb,docked,4,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,5,-6.6,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_05.pdb,docked,5,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,6,-6.594,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_06.pdb,docked,6,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,7,-6.405,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_07.pdb,docked,7,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,8,-6.081,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_08.pdb,docked,8,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,9,-5.991,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_09.pdb,docked,9,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,1,-9.004,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_01.pdb,docked,1,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,2,-8.572,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_02.pdb,docked,2,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,3,-8.538,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_03.pdb,docked,3,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,4,-8.243,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_04.pdb,docked,4,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,5,-8.242,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_05.pdb,docked,5,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,6,-7.436,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_06.pdb,docked,6,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,7,-7.36,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_07.pdb,docked,7,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,8,-6.735,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_08.pdb,docked,8,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha1_beta3_gamma2,6HUP,9,-5.995,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha1_beta3_gamma2/pose_pdb/pose_09.pdb,docked,9,4,"117.445,157.465,110.487;20.0,20.0,20.0",6HUP,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,1,-7.353,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_01.pdb,docked,1,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,2,-7.211,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_02.pdb,docked,2,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,3,-7.02,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_03.pdb,docked,3,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,4,-6.877,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_04.pdb,docked,4,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,5,-6.844,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_05.pdb,docked,5,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,6,-6.591,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_06.pdb,docked,6,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,7,-6.476,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_07.pdb,docked,7,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,8,-6.371,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_08.pdb,docked,8,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
alprazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,9,-6.136,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict4/docking/alprazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_09.pdb,docked,9,4,"143.426,96.863,139.994;20.0,20.0,20.0",9CTJ,RDKit ETKDG + MMFF/UFF + Gasteiger/PDBQT writer
